t,value
1758502291,77338520
1758502321,77338520
1758502351,77338520
1758502381,77338520
1758502411,77338520
1758502441,77338520
1758502471,77338520
1758502501,77338520
1758502531,77338520
1758502561,77004680
1758502591,77004680
1758502621,77004680
1758502651,77004680
