t,count,max,mean,min,stddev,p50,p75,p95,p98,p99,p999
1758268351,31,758,100.3225806451613,0,193.89952502894795,23.0,60.0,624.7999999999997,758.0,758.0,758.0
1758268381,31,758,100.3225806451613,0,193.89952502894795,23.0,60.0,624.7999999999997,758.0,758.0,758.0
1758268411,31,758,100.3225806451613,0,193.89952502894795,23.0,60.0,624.7999999999997,758.0,758.0,758.0
1758268441,31,758,100.3225806451613,0,193.89952502894795,23.0,60.0,624.7999999999997,758.0,758.0,758.0
1758268471,31,758,100.3225806451613,0,193.89952502894795,23.0,60.0,624.7999999999997,758.0,758.0,758.0
1758268501,31,758,100.3225806451613,0,193.89952502894795,23.0,60.0,624.7999999999997,758.0,758.0,758.0
1758268531,31,758,100.3225806451613,0,193.89952502894795,23.0,60.0,624.7999999999997,758.0,758.0,758.0
1758268561,31,758,100.3225806451613,0,193.89952502894795,23.0,60.0,624.7999999999997,758.0,758.0,758.0
1758268591,31,758,100.3225806451613,0,193.89952502894795,23.0,60.0,624.7999999999997,758.0,758.0,758.0
1758268621,31,758,100.3225806451613,0,193.89952502894795,23.0,60.0,624.7999999999997,758.0,758.0,758.0
1758268651,31,758,100.3225806451613,0,193.89952502894795,23.0,60.0,624.7999999999997,758.0,758.0,758.0
1758268681,31,758,100.3225806451613,0,193.89952502894795,23.0,60.0,624.7999999999997,758.0,758.0,758.0
1758268711,31,758,100.3225806451613,0,193.89952502894795,23.0,60.0,624.7999999999997,758.0,758.0,758.0
1758268741,31,758,100.3225806451613,0,193.89952502894795,23.0,60.0,624.7999999999997,758.0,758.0,758.0
1758268771,31,758,100.3225806451613,0,193.89952502894795,23.0,60.0,624.7999999999997,758.0,758.0,758.0
1758268801,31,758,100.3225806451613,0,193.89952502894795,23.0,60.0,624.7999999999997,758.0,758.0,758.0
1758268831,31,758,100.3225806451613,0,193.89952502894795,23.0,60.0,624.7999999999997,758.0,758.0,758.0
1758268861,31,758,100.3225806451613,0,193.89952502894795,23.0,60.0,624.7999999999997,758.0,758.0,758.0
1758268891,31,758,100.3225806451613,0,193.89952502894795,23.0,60.0,624.7999999999997,758.0,758.0,758.0
1758268921,31,758,100.3225806451613,0,193.89952502894795,23.0,60.0,624.7999999999997,758.0,758.0,758.0
1758268951,31,758,100.3225806451613,0,193.89952502894795,23.0,60.0,624.7999999999997,758.0,758.0,758.0
1758268981,31,758,100.3225806451613,0,193.89952502894795,23.0,60.0,624.7999999999997,758.0,758.0,758.0
1758269011,31,758,100.3225806451613,0,193.89952502894795,23.0,60.0,624.7999999999997,758.0,758.0,758.0
1758269041,31,758,100.3225806451613,0,193.89952502894795,23.0,60.0,624.7999999999997,758.0,758.0,758.0
