t,count,max,mean,min,stddev,p50,p75,p95,p98,p99,p999
1758269341,38,758,92.02631578947368,0,180.91142925395397,21.0,61.0,547.0999999999993,758.0,758.0,758.0
1758269371,38,758,92.02631578947368,0,180.91142925395397,21.0,61.0,547.0999999999993,758.0,758.0,758.0
1758269401,38,758,92.02631578947368,0,180.91142925395397,21.0,61.0,547.0999999999993,758.0,758.0,758.0
1758269431,38,758,92.02631578947368,0,180.91142925395397,21.0,61.0,547.0999999999993,758.0,758.0,758.0
1758269461,38,758,92.02631578947368,0,180.91142925395397,21.0,61.0,547.0999999999993,758.0,758.0,758.0
1758269491,38,758,92.02631578947368,0,180.91142925395397,21.0,61.0,547.0999999999993,758.0,758.0,758.0
1758269521,38,758,92.02631578947368,0,180.91142925395397,21.0,61.0,547.0999999999993,758.0,758.0,758.0
1758269551,38,758,92.02631578947368,0,180.91142925395397,21.0,61.0,547.0999999999993,758.0,758.0,758.0
1758269581,38,758,92.02631578947368,0,180.91142925395397,21.0,61.0,547.0999999999993,758.0,758.0,758.0
1758269611,38,758,92.02631578947368,0,180.91142925395397,21.0,61.0,547.0999999999993,758.0,758.0,758.0
1758269641,38,758,92.02631578947368,0,180.91142925395397,21.0,61.0,547.0999999999993,758.0,758.0,758.0
1758269671,38,758,92.02631578947368,0,180.91142925395397,21.0,61.0,547.0999999999993,758.0,758.0,758.0
1758269701,38,758,92.02631578947368,0,180.91142925395397,21.0,61.0,547.0999999999993,758.0,758.0,758.0
1758269731,38,758,92.02631578947368,0,180.91142925395397,21.0,61.0,547.0999999999993,758.0,758.0,758.0
1758269761,38,758,92.02631578947368,0,180.91142925395397,21.0,61.0,547.0999999999993,758.0,758.0,758.0
1758269791,38,758,92.02631578947368,0,180.91142925395397,21.0,61.0,547.0999999999993,758.0,758.0,758.0
1758269821,38,758,92.02631578947368,0,180.91142925395397,21.0,61.0,547.0999999999993,758.0,758.0,758.0
1758269851,38,758,92.02631578947368,0,180.91142925395397,21.0,61.0,547.0999999999993,758.0,758.0,758.0
1758269881,38,758,92.02631578947368,0,180.91142925395397,21.0,61.0,547.0999999999993,758.0,758.0,758.0
1758269911,38,758,92.02631578947368,0,180.91142925395397,21.0,61.0,547.0999999999993,758.0,758.0,758.0
1758269941,38,758,92.02631578947368,0,180.91142925395397,21.0,61.0,547.0999999999993,758.0,758.0,758.0
1758269971,38,758,92.02631578947368,0,180.91142925395397,21.0,61.0,547.0999999999993,758.0,758.0,758.0
1758270001,38,758,92.02631578947368,0,180.91142925395397,21.0,61.0,547.0999999999993,758.0,758.0,758.0
1758270031,38,758,92.02631578947368,0,180.91142925395397,21.0,61.0,547.0999999999993,758.0,758.0,758.0
1758270061,38,758,92.02631578947368,0,180.91142925395397,21.0,61.0,547.0999999999993,758.0,758.0,758.0
1758270091,38,758,92.02631578947368,0,180.91142925395397,21.0,61.0,547.0999999999993,758.0,758.0,758.0
1758270121,38,758,92.02631578947368,0,180.91142925395397,21.0,61.0,547.0999999999993,758.0,758.0,758.0
1758270151,38,758,92.02631578947368,0,180.91142925395397,21.0,61.0,547.0999999999993,758.0,758.0,758.0
1758270181,38,758,92.02631578947368,0,180.91142925395397,21.0,61.0,547.0999999999993,758.0,758.0,758.0
1758270211,38,758,92.02631578947368,0,180.91142925395397,21.0,61.0,547.0999999999993,758.0,758.0,758.0
1758270241,38,758,92.02631578947368,0,180.91142925395397,21.0,61.0,547.0999999999993,758.0,758.0,758.0
1758270271,38,758,92.02631578947368,0,180.91142925395397,21.0,61.0,547.0999999999993,758.0,758.0,758.0
1758270301,38,758,92.02631578947368,0,180.91142925395397,21.0,61.0,547.0999999999993,758.0,758.0,758.0
1758270331,38,758,92.02631578947368,0,180.91142925395397,21.0,61.0,547.0999999999993,758.0,758.0,758.0
1758270362,50,758,70.6,0,161.85733198828942,5.5,46.0,533.8,753.5599999999993,758.0,758.0
1758270392,54,758,67.4074074074074,0,156.50505067725854,4.5,46.0,533.0,735.7999999999997,758.0,758.0
1758270422,59,758,62.30508474576271,0,150.57788158283887,4.0,42.0,532.0,713.5999999999993,758.0,758.0
1758270452,67,758,56.507462686567166,0,142.19911063250927,4.0,32.0,515.5999999999998,678.0800000000002,758.0,758.0
1758270482,73,758,52.45205479452055,0,136.8457202164266,3.0,28.5,503.2999999999999,651.4399999999991,758.0,758.0
1758270512,78,758,49.53846153846154,0,132.81299149289092,3.0,23.75,493.0499999999999,629.2400000000004,758.0,758.0
1758270542,85,758,46.8,0,127.5403577584086,4.0,23.0,431.90000000000055,598.1600000000003,758.0,758.0
1758270572,92,758,43.5,0,123.08698791264084,3.0,22.75,362.9499999999989,567.0800000000002,758.0,758.0
1758270602,95,758,42.38947368421053,0,121.27358684701844,3.0,22.0,333.39999999999776,553.7599999999996,758.0,758.0
1758270632,95,758,42.38947368421053,0,121.27358684701844,3.0,22.0,333.39999999999776,553.7599999999996,758.0,758.0
1758270662,95,758,42.38947368421053,0,121.27358684701844,3.0,22.0,333.39999999999776,553.7599999999996,758.0,758.0
1758270692,95,758,42.38947368421053,0,121.27358684701844,3.0,22.0,333.39999999999776,553.7599999999996,758.0,758.0
1758270722,95,758,42.38947368421053,0,121.27358684701844,3.0,22.0,333.39999999999776,553.7599999999996,758.0,758.0
1758270752,95,758,42.38947368421053,0,121.27358684701844,3.0,22.0,333.39999999999776,553.7599999999996,758.0,758.0
1758270782,95,758,42.38947368421053,0,121.27358684701844,3.0,22.0,333.39999999999776,553.7599999999996,758.0,758.0
1758270812,95,758,42.38947368421053,0,121.27358684701844,3.0,22.0,333.39999999999776,553.7599999999996,758.0,758.0
1758270842,100,758,40.41,0,118.48932057746426,3.0,20.0,286.29999999999825,535.9200000000001,755.7799999999988,758.0
1758270872,104,758,38.92307692307692,0,116.40577608093052,3.0,20.0,255.5,535.5999999999999,746.9000000000007,758.0
1758270902,108,758,37.52777777777778,0,114.43272997037832,3.0,19.75,224.69999999999956,535.28,738.0199999999993,758.0
1758270932,111,758,36.54054054054054,0,113.01824340133474,3.0,19.0,201.5999999999987,535.04,731.359999999999,758.0
1758496830,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1758496860,12,936,332.1666666666667,3,320.21664068204973,301.0,633.5,936.0,936.0,936.0,936.0
1758496890,13,936,307.0,3,319.73035514320503,245.0,571.0,936.0,936.0,936.0,936.0
1758496920,14,936,285.2857142857143,3,317.7498843603079,167.0,508.5,936.0,936.0,936.0,936.0
1758496950,17,936,240.0,3,303.99527134480235,76.0,428.0,936.0,936.0,936.0,936.0
1758496980,18,936,226.83333333333334,3,300.1625539995444,65.5,419.0,936.0,936.0,936.0,936.0
1758497010,19,936,215.10526315789474,3,296.1512178932397,55.0,410.0,936.0,936.0,936.0,936.0
1758497040,20,936,204.5,3,292.12821626272614,36.5,396.75,925.4499999999998,936.0,936.0,936.0
1758497070,21,936,194.9047619047619,3,288.10656097387033,18.0,383.5,914.8999999999996,936.0,936.0,936.0
1758497100,22,936,186.1818181818182,3,284.12449256043953,12.5,370.25,904.3499999999996,936.0,936.0,936.0
1758497130,23,936,178.2608695652174,3,280.17919872683177,7.0,357.0,893.7999999999994,936.0,936.0,936.0
1758497160,23,936,178.2608695652174,3,280.17919872683177,7.0,357.0,893.7999999999994,936.0,936.0,936.0
1758497190,23,936,178.2608695652174,3,280.17919872683177,7.0,357.0,893.7999999999994,936.0,936.0,936.0
1758497220,23,936,178.2608695652174,3,280.17919872683177,7.0,357.0,893.7999999999994,936.0,936.0,936.0
1758497250,23,936,178.2608695652174,3,280.17919872683177,7.0,357.0,893.7999999999994,936.0,936.0,936.0
1758497280,23,936,178.2608695652174,3,280.17919872683177,7.0,357.0,893.7999999999994,936.0,936.0,936.0
1758497310,23,936,178.2608695652174,3,280.17919872683177,7.0,357.0,893.7999999999994,936.0,936.0,936.0
1758497340,23,936,178.2608695652174,3,280.17919872683177,7.0,357.0,893.7999999999994,936.0,936.0,936.0
1758497370,23,936,178.2608695652174,3,280.17919872683177,7.0,357.0,893.7999999999994,936.0,936.0,936.0
1758497400,23,936,178.2608695652174,3,280.17919872683177,7.0,357.0,893.7999999999994,936.0,936.0,936.0
1758497430,26,936,164.03846153846155,2,267.0313061450632,7.0,273.0,862.1499999999996,936.0,936.0,936.0
1758497460,26,936,164.03846153846155,2,267.0313061450632,7.0,273.0,862.1499999999996,936.0,936.0,936.0
1758497490,26,936,164.03846153846155,2,267.0313061450632,7.0,273.0,862.1499999999996,936.0,936.0,936.0
1758497520,26,936,164.03846153846155,2,267.0313061450632,7.0,273.0,862.1499999999996,936.0,936.0,936.0
1758497550,26,936,164.03846153846155,2,267.0313061450632,7.0,273.0,862.1499999999996,936.0,936.0,936.0
1758497580,26,936,164.03846153846155,2,267.0313061450632,7.0,273.0,862.1499999999996,936.0,936.0,936.0
1758497610,26,936,164.03846153846155,2,267.0313061450632,7.0,273.0,862.1499999999996,936.0,936.0,936.0
1758497640,26,936,164.03846153846155,2,267.0313061450632,7.0,273.0,862.1499999999996,936.0,936.0,936.0
1758497670,26,936,164.03846153846155,2,267.0313061450632,7.0,273.0,862.1499999999996,936.0,936.0,936.0
1758497700,26,936,164.03846153846155,2,267.0313061450632,7.0,273.0,862.1499999999996,936.0,936.0,936.0
1758497730,26,936,164.03846153846155,2,267.0313061450632,7.0,273.0,862.1499999999996,936.0,936.0,936.0
1758497760,26,936,164.03846153846155,2,267.0313061450632,7.0,273.0,862.1499999999996,936.0,936.0,936.0
1758497790,26,936,164.03846153846155,2,267.0313061450632,7.0,273.0,862.1499999999996,936.0,936.0,936.0
1758497820,26,936,164.03846153846155,2,267.0313061450632,7.0,273.0,862.1499999999996,936.0,936.0,936.0
1758497850,26,936,164.03846153846155,2,267.0313061450632,7.0,273.0,862.1499999999996,936.0,936.0,936.0
1758497880,37,936,117.16216216216216,0,234.3166795307289,4.0,82.5,746.1000000000003,936.0,936.0,936.0
1758497910,37,936,117.16216216216216,0,234.3166795307289,4.0,82.5,746.1000000000003,936.0,936.0,936.0
1758497940,38,936,114.15789473684211,0,231.8693162125025,4.0,79.25,735.5499999999994,936.0,936.0,936.0
1758497970,39,936,111.28205128205128,0,229.5018574306155,4.0,76.0,725.0,936.0,936.0,936.0
1758498000,39,936,111.28205128205128,0,229.5018574306155,4.0,76.0,725.0,936.0,936.0,936.0
1758498030,39,936,111.28205128205128,0,229.5018574306155,4.0,76.0,725.0,936.0,936.0,936.0
1758498060,39,936,111.28205128205128,0,229.5018574306155,4.0,76.0,725.0,936.0,936.0,936.0
1758498090,39,936,111.28205128205128,0,229.5018574306155,4.0,76.0,725.0,936.0,936.0,936.0
1758498120,39,936,111.28205128205128,0,229.5018574306155,4.0,76.0,725.0,936.0,936.0,936.0
1758498150,39,936,111.28205128205128,0,229.5018574306155,4.0,76.0,725.0,936.0,936.0,936.0
1758498180,39,936,111.28205128205128,0,229.5018574306155,4.0,76.0,725.0,936.0,936.0,936.0
1758498210,39,936,111.28205128205128,0,229.5018574306155,4.0,76.0,725.0,936.0,936.0,936.0
1758498240,39,936,111.28205128205128,0,229.5018574306155,4.0,76.0,725.0,936.0,936.0,936.0
1758498270,39,936,111.28205128205128,0,229.5018574306155,4.0,76.0,725.0,936.0,936.0,936.0
1758498300,39,936,111.28205128205128,0,229.5018574306155,4.0,76.0,725.0,936.0,936.0,936.0
1758498330,39,936,111.28205128205128,0,229.5018574306155,4.0,76.0,725.0,936.0,936.0,936.0
1758498360,39,936,111.28205128205128,0,229.5018574306155,4.0,76.0,725.0,936.0,936.0,936.0
1758498390,39,936,111.28205128205128,0,229.5018574306155,4.0,76.0,725.0,936.0,936.0,936.0
1758498420,50,936,87.38,0,207.16166318572928,3.0,25.0,709.0499999999998,931.7799999999993,936.0,936.0
1758498450,51,936,85.70588235294117,0,205.4277774905475,3.0,18.0,707.5999999999999,927.5600000000002,936.0,936.0
1758498480,52,936,84.07692307692308,0,203.74271031384944,3.0,16.5,706.1499999999999,923.3399999999995,936.0,936.0
1758498510,53,936,82.52830188679245,0,202.08886124040973,3.0,15.0,704.6999999999999,919.1200000000003,936.0,936.0
1758498540,53,936,82.52830188679245,0,202.08886124040973,3.0,15.0,704.6999999999999,919.1200000000003,936.0,936.0
1758498570,53,936,82.52830188679245,0,202.08886124040973,3.0,15.0,704.6999999999999,919.1200000000003,936.0,936.0
1758498780,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1758498810,11,781,230.54545454545453,2,274.3171025059734,97.0,349.0,781.0,781.0,781.0,781.0
1758498840,14,781,181.92857142857142,2,259.26507501180936,16.5,338.5,781.0,781.0,781.0,781.0
1758498870,17,781,150.2941176470588,2,244.08394168448547,4.0,323.5,781.0,781.0,781.0,781.0
1758498900,17,781,150.2941176470588,2,244.08394168448547,4.0,323.5,781.0,781.0,781.0,781.0
1758498930,17,781,150.2941176470588,2,244.08394168448547,4.0,323.5,781.0,781.0,781.0,781.0
1758498960,17,781,150.2941176470588,2,244.08394168448547,4.0,323.5,781.0,781.0,781.0,781.0
1758498990,17,781,150.2941176470588,2,244.08394168448547,4.0,323.5,781.0,781.0,781.0,781.0
1758499020,20,781,128.2,2,230.39522107616912,4.0,258.25,772.9999999999999,781.0,781.0,781.0
1758499050,20,781,128.2,2,230.39522107616912,4.0,258.25,772.9999999999999,781.0,781.0,781.0
1758499080,20,781,128.2,2,230.39522107616912,4.0,258.25,772.9999999999999,781.0,781.0,781.0
1758499110,20,781,128.2,2,230.39522107616912,4.0,258.25,772.9999999999999,781.0,781.0,781.0
1758499140,20,781,128.2,2,230.39522107616912,4.0,258.25,772.9999999999999,781.0,781.0,781.0
1758499170,20,781,128.2,2,230.39522107616912,4.0,258.25,772.9999999999999,781.0,781.0,781.0
1758499200,20,781,128.2,2,230.39522107616912,4.0,258.25,772.9999999999999,781.0,781.0,781.0
1758499230,20,781,128.2,2,230.39522107616912,4.0,258.25,772.9999999999999,781.0,781.0,781.0
1758499260,20,781,128.2,2,230.39522107616912,4.0,258.25,772.9999999999999,781.0,781.0,781.0
1758499290,20,781,128.2,2,230.39522107616912,4.0,258.25,772.9999999999999,781.0,781.0,781.0
1758499320,20,781,128.2,2,230.39522107616912,4.0,258.25,772.9999999999999,781.0,781.0,781.0
1758499350,20,781,128.2,2,230.39522107616912,4.0,258.25,772.9999999999999,781.0,781.0,781.0
1758499380,20,781,128.2,2,230.39522107616912,4.0,258.25,772.9999999999999,781.0,781.0,781.0
