t,count,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit
1758264660,42,2.4488122444343747,0.0,0.0,0.0,events/second
1758264690,42,0.8901970037126111,0.0,0.0,0.0,events/second
1758264720,42,0.5440580678046383,0.0,0.0,0.0,events/second
1758264750,42,0.39170379750536444,0.0,0.0,0.0,events/second
1758264780,42,0.3060174593408865,0.0,0.0,0.0,events/second
1758264810,51,0.30491235032623976,0.0,0.0,0.0,events/second
1758264840,58,0.2940049049740588,0.0,0.0,0.0,events/second
1758264870,58,0.2551745599537591,0.0,0.0,0.0,events/second
1758264900,65,0.2526098231339615,0.0,0.0,0.0,events/second
1758264930,65,0.226220084405456,0.0,0.0,0.0,events/second
1758265140,34,2.338875390291232,0.0,0.0,0.0,events/second
1758265170,34,0.7629102151678537,0.0,0.0,0.0,events/second
1758265200,34,0.45590908899220045,0.0,0.0,0.0,events/second
1758265230,34,0.3250816407164128,0.0,0.0,0.0,events/second
1758265260,34,0.2525917640415284,0.0,0.0,0.0,events/second
1758265290,34,0.20653185793696432,0.0,0.0,0.0,events/second
1758265320,34,0.17467924292824186,0.0,0.0,0.0,events/second
1758265350,34,0.1513401748241016,0.0,0.0,0.0,events/second
1758265380,34,0.13350867441158915,0.0,0.0,0.0,events/second
1758265410,34,0.11943574599565894,0.0,0.0,0.0,events/second
1758265440,34,0.10804554128844514,0.0,0.0,0.0,events/second
1758266100,0,0.0,0.0,0.0,0.0,events/second
1758266130,34,1.0341303938967692,0.0,0.0,0.0,events/second
1758266160,34,0.5406170408600252,0.0,0.0,0.0,events/second
1758266190,44,0.47357952209082016,0.0,0.0,0.0,events/second
1758266220,49,0.39864727492069363,0.0,0.0,0.0,events/second
1758266400,44,2.1172712058208867,0.0,0.0,0.0,events/second
1758266430,44,0.8659101303009166,0.0,0.0,0.0,events/second
1758266460,44,0.5443672268056142,0.0,0.0,0.0,events/second
1758266490,44,0.39694122791289776,0.0,0.0,0.0,events/second
1758266520,44,0.3123603332238454,0.0,0.0,0.0,events/second
1758266550,44,0.2574815142522028,0.0,0.0,0.0,events/second
1758266580,44,0.2190121146476554,0.0,0.0,0.0,events/second
1758266610,44,0.19054177379993378,0.0,0.0,0.0,events/second
1758266640,44,0.16862445923381444,0.0,0.0,0.0,events/second
1758266670,44,0.15122597609966246,0.0,0.0,0.0,events/second
1758266700,44,0.1370848861449859,0.0,0.0,0.0,events/second
1758266730,44,0.12536403836279983,0.0,0.0,0.0,events/second
1758266760,44,0.1154876767286591,0.0,0.0,0.0,events/second
1758266790,44,0.10705231157651292,0.0,0.0,0.0,events/second
1758266820,44,0.09976723935733098,0.0,0.0,0.0,events/second
1758266850,51,0.10827086077422032,0.0,0.0,0.0,events/second
1758266880,51,0.10178550764402695,0.0,0.0,0.0,events/second
1758266910,51,0.09603206192851135,0.0,0.0,0.0,events/second
1758266940,51,0.09089447287435035,0.0,0.0,0.0,events/second
1758266970,51,0.0862795816739964,0.0,0.0,0.0,events/second
