t,value
1758502381,1877082
1758502411,1877082
1758502441,1877082
1758502471,1877082
1758502501,1877082
1758502531,1877082
1758502561,1877082
1758502591,1877082
1758502621,1877082
1758502651,1877082
