t,value
1758502291,278665112
1758502321,282859416
1758502351,284956568
1758502381,291248024
1758502411,293345176
1758502441,297539480
1758502471,299636632
1758502501,304879512
1758502531,308025240
1758502561,138710056
1758502591,140807208
1758502621,161778728
1758502651,163875880
